5,280
10,280
15,280
20,280
25,280
30,280
35,280
40,280
45,280
50,280
55,132
60,141
65,145
70,138
75,137
80,136
85,136
90,128
95,130
100,136
105,138
110,141
115,139
120,139
125,137
130,132
135,124
140,117
145,117
150,121
155,122
160,119
165,112
170,118
175,119
180,112
185,113
190,102
195,102
200,107
205,108
210,100
215,103
220,97
225,99
230,96
235,106
240,98
245,99
250,101
255,96
260,101
265,94
270,91
275,90
280,89
285,84
290,84
295,80
300,86
305,82
310,86
315,86
320,88
325,80
330,77
335,78
340,74
345,67
350,71
355,71
360,71
365,74
370,75
375,78
380,73
385,75
390,68
395,69
400,63
405,66
410,67
415,75
420,70
425,71
430,64
435,60
440,58
445,66
450,66
455,65
460,61
465,60
470,63
475,63
480,61
485,57
490,61
495,58
500,56
505,53
510,51
515,57
520,54
525,48
530,51
535,54
540,49
545,52
550,53
555,56
560,52
565,53
570,53
575,53
580,51
585,52
590,52
595,56
600,53
605,52
610,48
615,50
620,42
625,46
630,47
635,45
640,43
645,43
650,43
655,42
660,45
665,36
670,41
675,42
680,38
685,41
690,39
695,44
700,41
705,43
710,37
715,40
720,39
725,37
730,36
735,35
740,36
745,39
750,34
755,38
760,31
765,34
770,34
775,31
780,36
785,38
790,34
795,34
800,35
805,34
810,34
815,34
820,34
825,32
830,35
835,28
840,32
845,30
850,30
855,26
860,31
865,30
870,26
875,26
880,33
885,31
890,33
895,26
900,28
905,27
910,26
915,30
920,28
925,31
930,32
935,26
940,26
945,25
950,30
955,25
960,28
965,27
970,25
975,28
980,27
985,26
990,23
995,25
1000,28
1005,24
1010,24
1015,25
1020,29
1025,24
1030,25
1035,25
1040,27
1045,23
1050,20
1055,25
1060,28
1065,23
1070,24
1075,22
1080,22
1085,19
1090,22
1095,25
1100,24
1105,22
1110,23
1115,22
1120,23
1125,22
1130,23
1135,24
1140,27
1145,24
1150,21
1155,23
1160,21
1165,21
1170,22
1175,23
1180,21
1185,18
1190,20
1195,18
1200,20
1205,20
1210,19
1215,25
1220,19
1225,18
1230,24
1235,20
1240,20
1245,22
1250,20
1255,24
1260,21
1265,23
1270,23
1275,21
1280,20
1285,20
1290,20
1295,23
1300,20
1305,18
1310,20
1315,26
1320,20
1325,22
1330,19
1335,23
1340,21
1345,21
1350,22
1355,21
1360,23
1365,21
1370,23
1375,23
1380,22
1385,23
1390,23
1395,25
1400,23
1405,28
1410,28
1415,24
1420,27
1425,25
1430,26
1435,27
1440,24
1445,28
1450,29
1455,29
1460,33
1465,27
1470,28
1475,30
1480,29
1485,30
1490,27
1495,27
1500,28
1505,30
1510,28
1515,28
1520,29
1525,30
1530,32
1535,30
1540,35
1545,31
1550,34
1555,31
1560,33
1565,31
1570,34
1575,33
1580,39
1585,35
1590,37
1595,38
1600,34
1605,34
1610,39
1615,35
1620,34
1625,35
1630,36
1635,42
1640,40
1645,42
1650,42
1655,36
1660,40
1665,43
1670,39
1675,45
1680,43
1685,39
1690,43
1695,42
1700,46
1705,48
1710,48
1715,46
1720,47
1725,48
1730,44
1735,48
1740,48
1745,46
1750,45
1755,51
1760,49
1765,50
1770,53
1775,51
1780,53
1785,58
1790,53
1795,54
1800,49
1805,57
1810,60
1815,54
1820,61
1825,63
1830,59
1835,60
1840,58
1845,61
1850,59
1855,64
1860,64
1865,63
1870,61
1875,68
1880,69
1885,70
1890,71
1895,73
1900,71
1905,73
1910,78
1915,75
1920,78
1925,74
1930,77
1935,72
1940,79
1945,82
1950,86
1955,81
1960,83
1965,84
1970,87
1975,87
1980,92
1985,88
1990,87
1995,94
2000,92
2005,98
2010,104
2015,96
2020,98
2025,102
2030,103
2035,100
2040,104
2045,108
2050,109
2055,107
2060,112
2065,112
2070,107
2075,118
2080,118
2085,126
2090,120
2095,123
2100,128
2105,126
2110,128
2115,133
2120,133
2125,141
2130,137
2135,144
2140,146
2145,144
2150,148
2155,147
2160,151
2165,147
2170,153
2175,149
2180,152
2185,149
2190,158
2195,166
2200,160
2205,160
2210,161
2215,161
2220,162
2225,181
2230,172
2235,166
2240,167
2245,173
2250,169
2255,177
2260,180
2265,176
2270,179
2275,185
2280,190
2285,190
2290,188
2295,189
2300,185
2305,190
2310,186
2315,185
2320,202
2325,188
2330,192
2335,187
2340,194
2345,188
2350,190
2355,209
2360,203
2365,203
2370,197
2375,199
2380,199
2385,204
2390,196
2395,204
2400,209
2405,206
2410,204
2415,198
2420,214
2425,204
2430,208
2435,207
2440,204
2445,219
2450,217
2455,221
2460,221
2465,221
2470,218
2475,219
2480,213
2485,217
2490,216
2495,217
2500,227
2505,227
2510,222
2515,239
2520,231
2525,231
2530,240
2535,226
2540,219
2545,224
2550,229
2555,230
2560,224
2565,231
2570,230
2575,237
2580,238
2585,238
2590,245
2595,238
2600,244
2605,241
2610,239
2615,232
2620,236
2625,239
2630,240
2635,237
2640,243
2645,236
2650,230
2655,241
2660,239
2665,241
2670,243
2675,262
2680,246
2685,262
2690,243
2695,244
2700,229
2705,237
2710,239
2715,233
2720,235
2725,237
2730,231
2735,231
2740,242
2745,238
2750,243
2755,221
2760,240
2765,229
2770,226
2775,233
2780,234
2785,220
2790,214
2795,224
2800,227
2805,220
2810,219
2815,223
2820,211
2825,203
2830,212
2835,216
2840,211
2845,197
2850,205
2855,202
2860,203
2865,207
2870,205
2875,199
2880,206
2885,200
2890,209
2895,207
2900,205
2905,210
2910,203
2915,200
2920,205
2925,199
2930,193
2935,203
2940,199
2945,201
2950,193
2955,184
2960,205
2965,204
2970,204
2975,198
2980,199
2985,201
2990,199
2995,191
3000,188
3005,186
3010,186
3015,190
3020,194
3025,189
3030,196
3035,189
3040,196
3045,197
3050,189
3055,198
3060,194
3065,190
3070,183
3075,195
3080,193
3085,190
3090,209
3095,203
3100,190
3105,204
3110,189
3115,201
3120,185
3125,197
3130,206
3135,191
3140,190
3145,196
3150,199
3155,213
3160,201
3165,213
3170,202
3175,206
3180,215
3185,201
3190,207
3195,213
3200,212
3205,214
3210,212
3215,211
3220,200
3225,210
3230,220
3235,205
3240,207
3245,205
3250,198
3255,210
3260,213
3265,212
3270,213
3275,208
3280,196
3285,208
3290,204
3295,206
3300,218
3305,218
3310,216
3315,213
3320,212
3325,208
3330,206
3335,208
3340,216
3345,215
3350,215
3355,214
3360,217
3365,227
3370,212
3375,214
3380,208
3385,211
3390,211
3395,215
3400,223
3405,215
3410,216
3415,214
3420,207
3425,217
3430,219
3435,208
3440,213
3445,211
3450,217
3455,222
3460,215
3465,222
3470,220
3475,217
3480,217
3485,217
3490,234
3495,230
3500,223
3505,231
3510,236
3515,242
3520,236
3525,235
3530,234
3535,231
3540,229
3545,225
3550,222
3555,224
3560,229
3565,228
3570,227
3575,232
3580,221
3585,232
3590,231
3595,234
3600,222
3605,226
3610,228
3615,231
3620,221
3625,233
3630,229
3635,226
3640,234
3645,236
3650,226
3655,228
3660,241
3665,241
3670,240
3675,230
3680,234
3685,237
3690,221
3695,228
3700,236
3705,237
3710,239
3715,245
3720,248
3725,231
3730,239
3735,244
3740,245
3745,232
3750,243
3755,235
3760,234
3765,245
3770,239
3775,239
3780,250
3785,246
3790,252
3795,259
3800,253
3805,237
3810,242
3815,258
3820,251
3825,247
3830,245
3835,244
3840,237
3845,242
3850,256
3855,255
3860,245
3865,251
3870,251
3875,246
3880,243
3885,248
3890,257
3895,254
3900,255
3905,258
3910,256
3915,257
3920,256
3925,264
3930,267
3935,267
3940,262
3945,273
3950,273
3955,273
3960,273
3965,273
3970,261
3975,261
3980,261
3985,264
3990,268
3995,260
4000,260
4005,260
4010,266
4015,266
4020,268
4025,274
4030,274
4035,273
4040,263
4045,258
4050,255
4055,252
4060,247
4065,242
4070,250
4075,248
4080,243
4085,255
4090,248
4095,250
4100,256
4105,255
4110,252
4115,245
4120,251
4125,244
4130,251
4135,238
4140,243
4145,250
4150,242
4155,240
4160,246
4165,244
4170,232
4175,238
4180,246
4185,249
4190,239
4195,250
4200,245
4205,234
4210,231
4215,236
4220,232
4225,246
4230,244
4235,231
4240,246
4245,228
4250,233
4255,233
4260,244
4265,245
4270,243
4275,237
4280,218
4285,220
4290,228
4295,221
4300,239
4305,228
4310,229
4315,227
4320,221
4325,226
4330,214
4335,236
4340,222
4345,225
4350,222
4355,214
4360,208
4365,217
4370,199
4375,210
4380,204
4385,200
4390,206
4395,200
4400,202
4405,210
4410,210
4415,210
4420,213
4425,212
4430,219
4435,213
4440,213
4445,210
4450,213
4455,213
4460,208
4465,209
4470,206
4475,208
4480,199
4485,201
4490,202
4495,202
4500,203
4505,195
4510,193
4515,197
4520,203
4525,201
4530,203
4535,200
4540,193
4545,196
4550,193
4555,202
4560,209
4565,210
4570,205
4575,203
4580,202
4585,193
4590,193
4595,206
4600,191
4605,203
4610,209
4615,196
4620,195
4625,210
4630,198
4635,203
4640,197
4645,200
4650,201
4655,210
4660,210
